run_id,family,instance,agent_count,topology,artefact_policy,success,centr_canonical+alias,centr_canonical_only,centr_all_target_kinds
family-1-process_orders-overlapping-a8-solo-forbidden-r06,family-1,process_orders/overlapping,8,solo,forbidden,True,0.14285714285714285,0.14285714285714285,0.14285714285714285
family-1-process_orders-overlapping-a8-solo-forbidden-r07,family-1,process_orders/overlapping,8,solo,forbidden,True,0.5714285714285715,1.0,0.4666666666666667
family-1-process_orders-overlapping-a8-solo-forbidden-r08,family-1,process_orders/overlapping,8,solo,forbidden,True,0.28571428571428575,0.28571428571428575,0.4642857142857143
family-1-process_orders-overlapping-a8-solo-forbidden-r09,family-1,process_orders/overlapping,8,solo,forbidden,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a8-solo-forbidden-r10,family-1,process_orders/overlapping,8,solo,forbidden,True,0.28571428571428575,0.28571428571428575,0.28571428571428575
family-1-process_orders-overlapping-a8-solo-mandatory-r01,family-1,process_orders/overlapping,8,solo,mandatory,True,1.0,1.0,1.0
family-1-process_orders-overlapping-a8-solo-mandatory-r02,family-1,process_orders/overlapping,8,solo,mandatory,True,,,
family-1-process_orders-overlapping-a8-solo-mandatory-r03,family-1,process_orders/overlapping,8,solo,mandatory,True,0.7619047619047619,0.7619047619047619,0.7619047619047619
family-1-process_orders-overlapping-a8-solo-mandatory-r04,family-1,process_orders/overlapping,8,solo,mandatory,True,,,
family-1-process_orders-overlapping-a8-solo-mandatory-r05,family-1,process_orders/overlapping,8,solo,mandatory,True,,,
family-1-process_orders-overlapping-a8-solo-mandatory-r06,family-1,process_orders/overlapping,8,solo,mandatory,True,,,
family-1-process_orders-overlapping-a8-solo-mandatory-r07,family-1,process_orders/overlapping,8,solo,mandatory,True,1.0,1.0,1.0
family-1-process_orders-overlapping-a8-solo-mandatory-r08,family-1,process_orders/overlapping,8,solo,mandatory,True,0.6666666666666667,0.6666666666666667,0.6666666666666667
family-1-process_orders-overlapping-a8-solo-mandatory-r09,family-1,process_orders/overlapping,8,solo,mandatory,True,,,
family-1-process_orders-overlapping-a8-solo-mandatory-r10,family-1,process_orders/overlapping,8,solo,mandatory,True,,,
